courseID,course_category,course_start_date,course_end_date,pesel
188970798,D,2020-01-18,2020-04-29,36070937330
295249244,B,2020-01-27,2020-05-30,14655125508
181641996,C,2020-01-07,2020-06-13,66422716308
444969701,E,2020-01-31,2020-06-04,93052696823
789806300,D,2020-01-16,2020-03-21,26698136776
293196929,B,2020-01-31,2020-04-12,90150642857
586538752,B,2020-01-29,2020-05-07,82230409903
790725719,B,2020-01-18,2020-06-30,24927038144
696029995,B,2020-01-02,2020-06-10,61180316377
790095108,B,2020-01-26,2020-04-03,14276659930
734026753,B,2020-01-06,2020-03-27,84601909468
503788416,A,2020-01-07,2020-03-15,55451766563
504479459,B,2020-01-12,2020-02-17,16529719927
773049425,B,2020-01-01,2020-02-19,12729157573
181239096,B,2020-01-14,2020-04-11,88081486124
541488261,B,2020-01-24,2020-03-28,11671961958
228866408,B,2020-01-01,2020-03-12,76043210067
259384130,B,2020-01-03,2020-07-05,13565815255
477517880,B,2020-01-24,2020-05-19,56219207836
538175153,B,2020-01-21,2020-04-05,87601756634
729155062,A,2020-01-07,2020-04-24,54592158225
538520640,B,2020-01-21,2020-03-16,94815699535
589690487,B,2020-01-25,2020-04-25,20389514274
825576486,D,2020-01-24,2020-06-03,44772615219
317565295,B,2020-01-15,2020-05-31,45239493593
646504595,B,2020-01-18,2020-07-02,26820060624
776093576,B,2020-01-30,2020-05-18,71644342564
597536298,C,2020-01-22,2020-06-10,49935894656
255686928,B,2020-01-03,2020-03-03,41357357206
114456143,B,2020-01-07,2020-07-06,21345520972
526412426,B,2020-01-13,2020-05-12,58668764137
124548257,A,2020-01-20,2020-05-14,68472725112
258798347,C,2020-01-20,2020-04-02,59904074216
774767508,B,2020-01-24,2020-07-15,71374401924
656625625,B,2020-01-30,2020-07-09,52633748248
202160790,B,2020-01-02,2020-03-02,41636054383
203180452,B,2020-01-09,2020-06-01,73658216251
652874102,B,2020-01-16,2020-06-09,83302114991
433060690,E,2020-01-16,2020-03-29,39355294893
537177926,C,2020-01-26,2020-06-06,63442364534
823286369,A,2020-01-26,2020-05-03,35331362098
524378467,C,2020-01-19,2020-03-30,63748146123
735359353,B,2020-01-03,2020-05-04,68973779223
713741321,B,2020-01-05,2020-05-21,95334106481
958257436,AM,2020-01-05,2020-05-27,76735879373
123024179,B,2020-01-19,2020-06-21,40293816671
166927179,B,2020-01-09,2020-02-29,99417860505
672387026,B,2020-01-15,2020-06-28,78214441099
100917800,B,2020-01-13,2020-02-19,29810579859
838793122,B,2020-01-26,2020-06-22,69551031740
784650635,B,2020-01-14,2020-06-09,22131595569
727785194,D,2020-01-30,2020-03-31,99186372089
703349026,E,2020-01-16,2020-05-01,54522556958
863751872,B,2020-01-02,2020-03-13,57635190983
328568917,B,2020-01-22,2020-02-22,97618810209
101638776,B,2020-01-12,2020-03-13,15394575909
646948014,B,2020-01-18,2020-04-16,24132366270
635180166,B,2020-01-26,2020-03-08,75824828757
720697060,B,2020-01-31,2020-05-09,50531586493
481337790,B,2020-01-10,2020-03-27,56506958654
656538921,C,2020-01-11,2020-04-21,87223756167
208034621,B,2020-01-07,2020-03-02,96184142917
476281336,A,2020-01-05,2020-05-01,96492012403
627265017,A,2020-01-10,2020-04-01,32473223623
354044301,B,2020-01-17,2020-05-31,66932925189
962235003,B,2020-01-07,2020-06-23,46133262250
932903155,B,2020-01-12,2020-06-08,33057740710
816309765,D,2020-01-20,2020-05-23,33376296023
844332177,B,2020-01-16,2020-03-27,91658372565
873433918,D,2020-01-01,2020-04-19,56088942280
731110266,C,2020-01-24,2020-06-05,81195474539
858976155,B,2020-01-22,2020-03-19,56615428683
326688904,A,2020-01-25,2020-04-10,40340973704
276107696,B1,2020-01-09,2020-04-14,15513117818
990518110,E,2020-01-21,2020-04-25,73955203904
904980251,B,2020-01-18,2020-03-11,41574175771
959601863,B,2020-01-03,2020-05-20,42954323518
576103353,A,2020-01-07,2020-06-03,72714227865
977577560,D,2020-01-27,2020-04-25,98389768197
150712287,E,2020-01-25,2020-06-29,24131157438
728990702,B,2020-01-03,2020-04-27,44891747813
250181471,B,2020-01-26,2020-04-28,62298125189
758562513,B,2020-01-09,2020-03-26,14663346089
160724580,B,2020-01-16,2020-07-17,73096794766
170104382,A,2020-01-18,2020-04-15,10062038819
852551837,B,2020-01-19,2020-04-23,95664069076
546906819,B,2020-01-28,2020-05-06,34913679835
715019969,B,2020-01-21,2020-03-03,34468250791
245030102,B,2020-01-01,2020-06-25,37082104814
460764942,C,2020-01-24,2020-07-20,85703029912
872215723,A,2020-01-14,2020-04-26,22776779074
516150873,C,2020-01-24,2020-05-20,61878945165
541882919,A,2020-01-24,2020-04-08,83412779340
486673646,B,2020-01-22,2020-06-12,94012157496
805157095,D,2020-01-07,2020-02-23,94181521587
774725234,E,2020-01-10,2020-04-15,49188283541
295278017,B,2020-01-14,2020-04-16,92679529866
421343193,A,2020-01-14,2020-04-03,40960062154
146945539,B,2020-01-22,2020-07-03,63308551319
101256200,AM,2020-01-15,2020-06-26,92652156223
814021424,B1,2020-01-08,2020-04-26,47873396340
196980343,B1,2020-01-03,2020-03-07,57070981171
171536334,B,2020-01-27,2020-06-20,10763993515
628065070,B,2020-01-31,2020-04-12,12210462399
796618330,B,2020-01-21,2020-04-26,89571612990
726887360,B,2020-01-08,2020-02-24,88159616140
194659226,A,2020-01-27,2020-03-24,82315545407
306481160,B,2020-01-13,2020-05-15,52852047371
787512556,B,2020-01-23,2020-07-03,54635656421
360066179,B,2020-01-23,2020-05-10,36637091025
974495788,B,2020-01-08,2020-05-22,12744688458
874818322,B,2020-01-17,2020-07-15,31093217338
309058818,B,2020-01-03,2020-06-13,70694858144
652464551,B,2020-01-13,2020-06-12,16327585725
734513137,B,2020-01-27,2020-05-10,48651954067
244986918,B,2020-01-15,2020-06-06,45186178205
931686964,C,2020-01-25,2020-04-27,99913877928
860547164,A,2020-01-24,2020-06-07,78366903158
708454229,C,2020-01-21,2020-03-14,22970402696
264160816,B,2020-01-16,2020-06-13,15148402518
611307201,B,2020-01-15,2020-05-01,47330965121
268736958,B,2020-01-23,2020-07-11,84901182581
193728320,A,2020-01-30,2020-05-10,17521981591
617655107,B,2020-01-17,2020-05-08,22951519099
504550726,B1,2020-01-28,2020-06-07,83923107449
425177517,D,2020-01-21,2020-04-07,90699293434
951914521,B,2020-01-12,2020-03-10,55092085723
636961441,C,2020-01-18,2020-04-20,55044894776
944039318,B,2020-01-12,2020-05-06,16906701865
955750868,E,2020-01-04,2020-06-29,19812339059
366450284,B,2020-01-04,2020-03-16,60190244592
537462242,D,2020-01-13,2020-06-29,20460588096
902860338,B,2020-01-18,2020-06-12,76289621417
756113058,B,2020-01-22,2020-05-11,21215803906
959031124,A,2020-01-03,2020-05-06,24301824110
374000245,B,2020-01-12,2020-06-01,12665239642
841440647,A,2020-01-02,2020-03-24,51436679288
797944071,C,2020-01-08,2020-04-14,47511573064
697109066,AM,2020-01-27,2020-04-30,90327236241
643577197,B,2020-01-21,2020-06-07,54872735489
537408141,B,2020-01-10,2020-05-19,66476653509
730504654,B,2020-01-30,2020-03-03,41786119346
678769026,A,2020-01-17,2020-06-18,27153654455
461677540,C,2020-01-23,2020-06-11,79221532222
486136013,B,2020-01-20,2020-06-14,27233800966
809167342,D,2020-01-16,2020-02-15,10631226968
289771333,E,2020-01-31,2020-04-03,84963710859
610832258,A,2020-01-13,2020-04-11,46339310153
818533737,B,2020-01-18,2020-04-26,34301872879
543593775,C,2020-01-15,2020-06-24,81584043662
512380488,B,2020-01-17,2020-07-03,41469484468
394467414,A,2020-01-28,2020-06-10,93968130899
715601291,B,2020-01-01,2020-05-08,10949182615
421700239,C,2020-01-09,2020-06-07,87640467276
355445622,B,2020-01-10,2020-06-13,14772030615
795209044,D,2020-01-26,2020-04-12,45883309136
226963087,B,2020-01-29,2020-06-04,71978970668
182541793,A,2020-01-15,2020-06-05,98826939133
356237742,A,2020-01-05,2020-03-09,40627643800
512489011,A,2020-01-23,2020-03-02,23212672161
108457691,B,2020-01-16,2020-02-28,48528986669
393911591,C,2020-01-28,2020-05-02,97250411396
338468754,B,2020-01-24,2020-04-02,94233596752
233273131,A,2020-01-25,2020-05-04,18548037969
825441593,D,2020-01-01,2020-06-03,92316287192
374541119,B,2020-01-28,2020-04-22,99109378872
313858725,A,2020-01-27,2020-06-20,32349327615
946990057,B,2020-01-07,2020-05-23,10343135683
895625755,D,2020-01-28,2020-06-17,69441232654
941271946,AM,2020-01-31,2020-05-10,35277759674
562082319,B,2020-01-27,2020-05-11,81818423350
970200296,B,2020-01-12,2020-04-30,39589243267
169920142,B,2020-01-01,2020-06-26,73152431973
388344788,C,2020-01-12,2020-02-27,16977114370
680985787,B,2020-01-30,2020-04-13,10334231788
681598484,B,2020-01-25,2020-03-24,11394691337
370161657,B,2020-01-31,2020-03-10,22540512501
854627942,B,2020-01-08,2020-05-28,56984089953
733211713,A,2020-01-05,2020-03-04,37495112254
228031227,C,2020-01-13,2020-03-08,40105257408
104906778,B,2020-01-26,2020-03-09,35771550242
907033941,B,2020-01-19,2020-03-14,44908002690
726159865,B,2020-01-24,2020-03-07,82973219727
285946691,AM,2020-01-06,2020-04-20,88424496953
899333606,B,2020-01-16,2020-03-03,64197350340
221017008,B,2020-01-22,2020-06-15,33298564879
468765410,AM,2020-01-04,2020-06-08,57865192675
581718022,A,2020-01-27,2020-03-09,28963405160
718080611,B,2020-01-25,2020-04-11,85848461236
642256165,E,2020-01-01,2020-05-14,35401110741
706555452,E,2020-01-03,2020-03-19,81235736822
532816973,A,2020-01-07,2020-05-22,97889610322
877028878,B,2020-01-12,2020-02-12,49452408723
572328115,A,2020-01-04,2020-03-03,17703393784
528385310,C,2020-01-25,2020-04-08,57689523380
441282654,B,2020-01-01,2020-06-28,77079109308
779349452,B,2020-01-10,2020-04-04,85808470849
576796700,B,2020-01-23,2020-04-29,38775218453
448480474,A,2020-01-13,2020-07-02,55281225054
746834330,E,2020-01-29,2020-04-05,16329306990
539942093,B,2020-01-01,2020-05-06,28124602494
454994911,E,2020-01-06,2020-02-12,54112381224
662984041,B,2020-01-01,2020-03-10,86997476517
188916757,C,2020-01-22,2020-07-15,22617588450
431479943,B,2020-01-14,2020-06-27,54543424058
355063761,AM,2020-01-31,2020-03-12,38615162287
454434766,B,2020-01-01,2020-03-20,29151102920
145303989,B,2020-01-15,2020-03-22,25897590181
104223230,B,2020-01-25,2020-02-25,72091651706
457790329,B,2020-01-24,2020-02-28,63396058201
875344294,AM,2020-01-27,2020-07-13,75527711247
772143945,A,2020-01-09,2020-05-26,12212852147
282326148,B,2020-01-22,2020-05-30,61168522777
437970231,B,2020-01-11,2020-04-23,42502954268
946567977,B,2020-01-18,2020-04-07,27616710553
312300224,B,2020-01-29,2020-07-15,44032586062
338186153,AM,2020-01-09,2020-03-07,56173217151
455225876,A,2020-01-22,2020-02-29,62195889273
821416296,B,2020-01-03,2020-03-19,61654738573
740681151,B,2020-01-04,2020-02-10,89793673153
747741323,B,2020-01-14,2020-03-31,11991585564
747078695,B,2020-01-13,2020-06-19,55189474620
449864032,A,2020-01-27,2020-04-20,74056617277
377479179,B,2020-01-01,2020-04-21,78316140588
517374399,B,2020-01-15,2020-03-06,46416904997
210537510,B,2020-01-23,2020-04-19,60665858956
542475752,A,2020-01-23,2020-05-16,12486019508
433363287,A,2020-01-27,2020-05-06,94494060163
676830253,E,2020-01-28,2020-03-28,94089644773
843004483,B,2020-01-23,2020-07-11,79737309478
139648416,B,2020-01-26,2020-04-15,13175015133
688274262,A,2020-01-06,2020-04-17,32831488381
755288631,B,2020-01-29,2020-03-15,49214618329
581177339,B,2020-01-03,2020-02-25,94252437033
135032797,AM,2020-01-15,2020-07-14,56600642940
535953900,AM,2020-01-09,2020-03-25,23198632899
882840124,B,2020-01-07,2020-05-02,74225005588
106123908,A,2020-01-24,2020-06-12,56641492715
543802412,B,2020-01-27,2020-04-02,89495374322
885057908,A,2020-01-14,2020-06-08,98540047514
655064879,B,2020-01-27,2020-07-15,26122897555
454065560,B,2020-01-12,2020-03-14,57690376320
577813325,B,2020-01-03,2020-02-13,68699803412
403191368,B,2020-01-18,2020-06-09,86107664582
835436439,B1,2020-01-30,2020-07-03,11773491934
967333650,B,2020-01-10,2020-05-03,10658332525
522828473,C,2020-01-10,2020-02-28,44795928168
891862490,B,2020-01-09,2020-05-27,39755670183
229369235,C,2020-01-16,2020-04-28,78513935787
737078244,B,2020-01-11,2020-02-11,46205028494
204762808,C,2020-01-22,2020-05-01,82297377569
701563765,B,2020-01-24,2020-07-22,80372414377
190837373,B,2020-01-12,2020-06-12,58216033552
655488204,B,2020-01-27,2020-07-03,93954600074
395963212,B,2020-01-15,2020-07-06,12862640956
857886444,A,2020-01-02,2020-04-25,78541421691
908717950,B,2020-01-03,2020-02-21,77010092906
258877673,A,2020-01-09,2020-03-02,60566196658
948434938,C,2020-01-19,2020-04-18,66089670921
738096606,B,2020-01-08,2020-06-09,47696069008
583399344,B,2020-01-18,2020-04-08,53550775239
659949902,B,2020-01-20,2020-04-28,49952993944
694333818,B,2020-01-24,2020-05-17,38212471947
168348556,B,2020-01-18,2020-06-04,38527207659
295674959,B,2020-01-14,2020-06-07,44496524574
139462506,B,2020-01-01,2020-03-05,75805007082
525762447,B,2020-01-03,2020-04-28,62053751755
747695810,B,2020-01-27,2020-03-14,50175978092
639362349,A,2020-01-22,2020-03-15,52274803858
204739342,A,2020-01-28,2020-07-20,28425890676
848263847,B,2020-01-08,2020-07-04,35120937729
256368496,B,2020-01-21,2020-04-27,38384721158
541462882,B,2020-01-03,2020-07-04,14507694901
614169347,E,2020-01-29,2020-03-17,49020664137
392139931,B,2020-01-03,2020-06-26,67063628335
497133186,AM,2020-01-17,2020-03-16,59332610287
262575970,B,2020-01-06,2020-06-29,98704098561
232933670,B,2020-01-14,2020-06-07,78978170000
504823210,B,2020-01-28,2020-03-26,85280078459
330907594,B,2020-01-12,2020-07-05,47134515149
312003466,C,2020-01-20,2020-07-02,40579874706
832809566,A,2020-01-23,2020-06-19,13473256844
686157168,C,2020-01-09,2020-04-11,45450761624
731381219,A,2020-01-03,2020-03-18,42175724980
547498464,AM,2020-01-10,2020-04-26,92598305324
229452601,B,2020-01-29,2020-04-20,61748358343
197998779,B,2020-01-28,2020-03-23,74513289661
760906566,B,2020-01-29,2020-07-22,59529591535
196820706,AM,2020-01-21,2020-07-15,40703409925
809824266,B,2020-01-26,2020-03-21,98588096020
150220112,B,2020-01-08,2020-05-28,94282226115
861655099,B,2020-01-21,2020-06-16,35564539607
367662456,C,2020-01-03,2020-02-22,68232607276
622674095,B,2020-01-13,2020-07-03,80244334399
301159101,C,2020-01-08,2020-06-07,31432344019
578680034,AM,2020-01-03,2020-02-11,30974001235
136532986,C,2020-01-07,2020-05-25,93341789867
376372317,E,2020-01-08,2020-03-15,36519195058
138017020,C,2020-01-27,2020-03-15,54649334470
889885642,A,2020-01-14,2020-06-10,28825989409
273636062,E,2020-01-19,2020-02-22,25817779409
170151182,B,2020-01-28,2020-03-28,46091433820
617614286,B,2020-01-05,2020-05-13,95126137459
323863328,B,2020-01-07,2020-06-01,61942779942
108348937,B,2020-01-01,2020-04-30,89294000227
809568425,B1,2020-01-27,2020-03-21,32902842792
531216539,B,2020-01-21,2020-05-02,24377483866
795109075,B,2020-01-15,2020-05-19,73626195372
470034500,B,2020-01-05,2020-05-15,73735076960
397873883,B,2020-01-17,2020-03-15,41048841072
762915449,B,2020-01-11,2020-06-27,19622933433
458381485,B,2020-01-22,2020-03-07,89637178251
967308099,B,2020-01-23,2020-04-08,53408740138
419957227,B,2020-01-21,2020-03-07,78979058642
448393867,B,2020-01-13,2020-05-18,81974994808
355111439,B,2020-01-16,2020-06-13,61164595384
931954386,B,2020-01-09,2020-03-18,28090367848
964942048,B,2020-01-29,2020-06-02,66703333420
783275197,B,2020-01-08,2020-03-18,50580951309
357312276,B,2020-01-25,2020-03-31,78662492183
412902188,B,2020-01-22,2020-04-10,31226436247
647548177,B,2020-01-25,2020-07-15,81000027592
442866627,B,2020-01-09,2020-02-16,46270280978
129702228,B,2020-01-07,2020-06-27,85925312512
332821613,B,2020-01-11,2020-03-27,10007759007
877923147,B,2020-01-13,2020-06-07,54473018753
809831514,B,2020-01-06,2020-03-09,67440041416
573104275,C,2020-01-04,2020-06-29,39458516398
382874242,B,2020-01-23,2020-05-26,24134973899
715008855,C,2020-01-25,2020-03-25,92241127266
211360788,B,2020-01-28,2020-05-13,53076439303
791003220,B,2020-01-19,2020-06-09,50569871007
635535377,A,2020-01-06,2020-03-23,85549864761
847537309,AM,2020-01-21,2020-05-05,46917640985
496638185,AM,2020-01-24,2020-06-13,50955760751
268051206,E,2020-01-19,2020-05-22,11927417452
975381319,B,2020-01-17,2020-05-01,32488495046
233395903,B,2020-01-27,2020-05-28,17316180667
391906351,A,2020-01-13,2020-04-21,28315138130
446604698,B,2020-01-28,2020-04-08,75605606235
656699787,B,2020-01-23,2020-03-14,28954092514
636237034,B,2020-01-07,2020-05-12,12169659480
890322688,A,2020-01-18,2020-03-08,98090910700
194304383,B,2020-01-23,2020-04-04,84214330221
151606660,B,2020-01-27,2020-03-10,81616692964
856824128,B,2020-01-24,2020-04-27,74764873417
360141162,B,2020-01-31,2020-04-28,30544374423
128245333,B,2020-01-30,2020-03-23,31831381887
738361240,AM,2020-01-15,2020-02-28,52735028194
760954543,D,2020-01-06,2020-06-02,87021777375
160435469,B,2020-01-20,2020-07-14,33443258368
241606388,E,2020-01-27,2020-03-29,87895335196
818710299,C,2020-01-05,2020-06-01,51460907117
349301950,AM,2020-01-16,2020-04-17,33363650509
648658726,B,2020-01-28,2020-05-15,23800188167
204939710,B1,2020-01-09,2020-03-30,88086317052
474771004,B,2020-01-06,2020-05-11,79395851509
390289010,B1,2020-01-18,2020-06-17,99373120218
237796947,B,2020-01-13,2020-05-13,13328976858
901577371,A,2020-01-30,2020-06-18,64508813621
180542621,C,2020-01-08,2020-02-17,53785017498
770665680,B,2020-01-30,2020-03-18,18392263493
713731620,AM,2020-01-01,2020-05-02,42370039100
615664519,B,2020-01-17,2020-04-17,36575941412
347417771,B,2020-01-08,2020-03-22,18249459971
922540351,B,2020-01-24,2020-05-19,60433921971
372659083,A,2020-01-30,2020-05-13,57688333779
254047223,D,2020-01-15,2020-05-16,43516035458
672037008,B,2020-01-06,2020-02-21,10628940881
819285733,B,2020-01-24,2020-03-10,65334238035
598321178,D,2020-01-15,2020-05-27,89786416495
905914181,AM,2020-01-02,2020-05-08,78759228858
345106122,B,2020-01-26,2020-05-01,86009414766
499461095,B,2020-01-31,2020-07-04,33920345063
704214199,B,2020-01-31,2020-04-13,32322711056
941037895,A,2020-01-16,2020-06-20,89295405339
931146421,C,2020-01-06,2020-07-07,60900069250
464793330,B,2020-01-18,2020-03-21,60540534009
858187734,E,2020-01-29,2020-04-25,78598474668
840163890,B,2020-01-13,2020-04-11,27042600771
216345332,E,2020-01-10,2020-04-30,44599009561
511092469,B,2020-01-21,2020-06-13,76379501836
258689910,B,2020-01-12,2020-03-07,57972786900
983690891,D,2020-01-07,2020-03-02,12914167675
892523616,A,2020-01-13,2020-05-19,47328626548
874692246,B,2020-01-25,2020-05-23,14453489907
770539329,B,2020-01-27,2020-03-17,56356419225
699105331,C,2020-01-26,2020-04-08,88131537400
797224150,A,2020-01-22,2020-04-29,63031831791
211167622,B,2020-01-27,2020-04-09,88274545008
134293266,A,2020-01-06,2020-03-01,82924131696
203293899,B,2020-01-21,2020-03-03,49131146715
814256320,A,2020-01-29,2020-04-03,75625999593
885674776,B,2020-01-01,2020-03-30,20304789218
976657358,C,2020-01-22,2020-05-05,30944901593
452417827,B,2020-01-16,2020-04-25,97042728866
479850285,A,2020-01-29,2020-06-22,46995094626
592060056,B,2020-01-23,2020-04-09,22206115509
485670695,B,2020-01-05,2020-03-12,18717424860
600478036,A,2020-01-19,2020-03-30,70687326860
968285498,C,2020-01-27,2020-03-26,95408982181
314529656,E,2020-01-14,2020-05-31,88470546684
655989532,A,2020-01-25,2020-03-13,57531520474
741785611,A,2020-01-05,2020-04-05,90613986026
216322397,D,2020-01-12,2020-06-23,47920868501
422268423,A,2020-01-23,2020-04-24,53821357267
265459728,A,2020-01-20,2020-06-17,45176510859
842570767,D,2020-01-03,2020-04-06,86601059731
129807413,B,2020-01-30,2020-05-06,97986825408
324861843,B,2020-01-26,2020-03-19,71069873743
632256834,B,2020-01-13,2020-06-30,82552194503
885634608,B,2020-01-05,2020-03-31,69252747523
332240010,B,2020-01-06,2020-04-30,87737979434
817906718,B,2020-01-01,2020-03-29,78210008196
830457087,A,2020-01-23,2020-02-24,36205760228
279167590,B,2020-01-26,2020-05-16,11171036001
232335699,B,2020-01-05,2020-05-16,48107228832
711366409,B,2020-01-26,2020-04-18,18175358956
806507592,B,2020-01-14,2020-03-25,11510175556
